seed,profile,condition,protocol,identity_continuity_score_v2,identity_continuity_score_legacy,final_identity_retention,final_identity_recovery_latency,final_recovery_observed,final_old_signature_clone_capture,final_identity_switches,final_self_posterior_margin,final_identity_fragmentation,whole_run_self_fragmentation,stage_identity_chain_score,training_transition_lure_error,training_transition_recovery_latency,initial_identity_retained_at_end,final_self_role_accuracy,scene_hash
282,virtual_avatar,progressive_history_reset,confirmatory,0.92314164090744,1.0,1.0,0.0,1,0.0,0,0.3595136742287,1,4,0.0,0.0,4.2,0.0,1.0,a4adee7bd34273100e441f696f99976bd6ce131a3e90d21830aa6d2847f8fcfb
283,ground_creature,progressive_persistent,confirmatory,0.92294637667859,1.0,1.0,0.0,1,0.0,0,0.35788647232159,1,2,1.0,0.1,0.2,1.0,1.0,03fc48c2507257b71239c0b050e207f21dbbc66c2bb28270189bfbe7eac932d8
283,ground_creature,progressive_no_persistent_self,confirmatory,0.2613994815257,0.0,0.0,6.66,0,1.0,0,0.34499567938085,1,2,0.0,1.0,4.2,1.0,1.0,03fc48c2507257b71239c0b050e207f21dbbc66c2bb28270189bfbe7eac932d8
283,ground_creature,progressive_history_reset,confirmatory,0.92299441429307,1.0,1.0,0.0,1,0.0,0,0.35828678577561,1,4,0.0,0.0,4.2,0.0,1.0,03fc48c2507257b71239c0b050e207f21dbbc66c2bb28270189bfbe7eac932d8
283,wheeled_robot,progressive_persistent,confirmatory,0.92260584197749,1.0,1.0,0.0,1,0.0,0,0.35504868314574,1,2,1.0,0.2,0.4,1.0,1.0,fb64e89a589cfcab9debd82d37b9e4d06a03f4027bbdedabe721e37061df3104
283,wheeled_robot,progressive_no_persistent_self,confirmatory,0.26110686136477,0.0,0.0,6.66,0,1.0,0,0.34255717803977,1,2,0.0,1.0,4.2,1.0,1.0,fb64e89a589cfcab9debd82d37b9e4d06a03f4027bbdedabe721e37061df3104
283,wheeled_robot,progressive_history_reset,confirmatory,0.92266909259915,1.0,1.0,0.0,1,0.0,0,0.35557577165962,1,4,0.0,0.0,4.2,0.0,1.0,fb64e89a589cfcab9debd82d37b9e4d06a03f4027bbdedabe721e37061df3104
283,drone,progressive_persistent,confirmatory,0.71730095024508,0.70585159729983,0.61111111111111,0.7,1,0.14583333333333,7,0.33667631905822,2,2,1.0,0.35,0.7,1.0,1.0,cca9734c62c485713213eefa880db5cc4a0b305f302869b22c384b0069c7ad5c
283,drone,progressive_no_persistent_self,confirmatory,0.26050382767372,0.0,0.0,6.66,0,1.0,0,0.33753189728101,1,2,0.0,1.0,4.2,1.0,1.0,cca9734c62c485713213eefa880db5cc4a0b305f302869b22c384b0069c7ad5c
283,drone,progressive_history_reset,confirmatory,0.71727651157173,0.70585159729983,0.61111111111111,0.7,1,0.14583333333333,7,0.33647266344698,2,5,0.0,0.0,4.2,0.0,1.0,cca9734c62c485713213eefa880db5cc4a0b305f302869b22c384b0069c7ad5c
283,virtual_avatar,progressive_persistent,confirmatory,0.92314852516776,1.0,1.0,0.0,1,0.0,0,0.35957104306467,1,2,1.0,0.03333333333333,0.06666666666667,1.0,1.0,4c4e9c7ff0754cab58a453488ad45b9c3b6b6d2a69364b5092d9489bb04d5234
283,virtual_avatar,progressive_no_persistent_self,confirmatory,0.9230151949441,1.0,1.0,0.0,1,0.0,0,0.35845995786748,1,2,0.0,1.0,4.2,0.0,1.0,4c4e9c7ff0754cab58a453488ad45b9c3b6b6d2a69364b5092d9489bb04d5234
283,virtual_avatar,progressive_history_reset,confirmatory,0.92315413908096,1.0,1.0,0.0,1,0.0,0,0.35961782567469,1,4,0.0,0.0,4.2,0.0,1.0,4c4e9c7ff0754cab58a453488ad45b9c3b6b6d2a69364b5092d9489bb04d5234
284,ground_creature,progressive_persistent,confirmatory,0.92293347118417,1.0,1.0,0.0,1,0.0,0,0.35777892653474,1,2,1.0,0.15,0.3,1.0,1.0,5e5ab8c48caa344af36cdc744ae188085899563ae242347a791502242eb6779a
284,ground_creature,progressive_no_persistent_self,confirmatory,0.26136870066527,0.0,0.0,6.66,0,1.0,0,0.34473917221058,1,2,0.0,1.0,4.2,1.0,1.0,5e5ab8c48caa344af36cdc744ae188085899563ae242347a791502242eb6779a
284,ground_creature,progressive_history_reset,confirmatory,0.92297667468563,1.0,1.0,0.0,1,0.0,0,0.35813895571362,1,4,0.0,0.0,4.2,0.0,1.0,5e5ab8c48caa344af36cdc744ae188085899563ae242347a791502242eb6779a
284,wheeled_robot,progressive_persistent,confirmatory,0.92261025770529,1.0,1.0,0.0,1,0.0,0,0.35508548087741,1,2,1.0,0.16666666666667,0.33333333333333,1.0,1.0,975f220bee7a271a6cacb4ea9e444a671ee8d0d464f9c384dca261088c26b5d7
284,wheeled_robot,progressive_no_persistent_self,confirmatory,0.26103703274166,0.0,0.0,6.66,0,1.0,0,0.3419752728472,1,2,0.0,1.0,4.2,1.0,1.0,975f220bee7a271a6cacb4ea9e444a671ee8d0d464f9c384dca261088c26b5d7
284,wheeled_robot,progressive_history_reset,confirmatory,0.92264782366145,1.0,1.0,0.0,1,0.0,0,0.3553985305121,1,4,0.0,0.0,4.2,0.0,1.0,975f220bee7a271a6cacb4ea9e444a671ee8d0d464f9c384dca261088c26b5d7
284,drone,progressive_persistent,confirmatory,0.80537107584215,0.85168493063316,0.90277777777778,0.7,1,0.14583333333333,1,0.34142736570049,2,3,1.0,0.51666666666667,0.66666666666667,1.0,1.0,1b8d2a8e8bd8206afc53557601f75158763cf4fcaca28a5251b682d3d723889b
284,drone,progressive_no_persistent_self,confirmatory,0.26062769819537,0.0,0.0,6.66,0,1.0,0,0.3385641516281,1,2,0.0,1.0,4.2,1.0,1.0,1b8d2a8e8bd8206afc53557601f75158763cf4fcaca28a5251b682d3d723889b
