parameter_id,condition,run_id,seed,profile,scenario,identity_continuity,lure_capture,recovery_latency_s,selection_switches,final_lineage_retention
06377b5b0d8e7e68,cias_full,383_drone_matched_adversarial_identity,383,drone,matched_adversarial_identity,0.9027777777777778,0.09722222222222222,0.7000000000000001,10,1
06377b5b0d8e7e68,cias_full,383_ground_creature_matched_adversarial_identity,383,ground_creature,matched_adversarial_identity,1.0,0.0,0.0,4,1
06377b5b0d8e7e68,cias_full,383_virtual_avatar_matched_adversarial_identity,383,virtual_avatar,matched_adversarial_identity,1.0,0.0,0.0,4,1
06377b5b0d8e7e68,cias_full,383_wheeled_robot_matched_adversarial_identity,383,wheeled_robot,matched_adversarial_identity,1.0,0.0,0.0,4,1
06377b5b0d8e7e68,cias_full,384_drone_matched_adversarial_identity,384,drone,matched_adversarial_identity,1.0,0.0,0.0,8,1
06377b5b0d8e7e68,cias_full,384_ground_creature_matched_adversarial_identity,384,ground_creature,matched_adversarial_identity,1.0,0.0,0.0,4,1
06377b5b0d8e7e68,cias_full,384_virtual_avatar_matched_adversarial_identity,384,virtual_avatar,matched_adversarial_identity,1.0,0.0,0.0,2,1
06377b5b0d8e7e68,cias_full,384_wheeled_robot_matched_adversarial_identity,384,wheeled_robot,matched_adversarial_identity,1.0,0.0,0.0,4,1
06377b5b0d8e7e68,cias_full,385_drone_matched_adversarial_identity,385,drone,matched_adversarial_identity,0.9027777777777778,0.09722222222222222,0.7000000000000001,10,1
06377b5b0d8e7e68,cias_full,385_ground_creature_matched_adversarial_identity,385,ground_creature,matched_adversarial_identity,1.0,0.0,0.0,4,1
06377b5b0d8e7e68,cias_full,385_virtual_avatar_matched_adversarial_identity,385,virtual_avatar,matched_adversarial_identity,1.0,0.0,0.0,4,1
06377b5b0d8e7e68,cias_full,385_wheeled_robot_matched_adversarial_identity,385,wheeled_robot,matched_adversarial_identity,1.0,0.0,0.0,4,1
06377b5b0d8e7e68,cias_full,386_drone_matched_adversarial_identity,386,drone,matched_adversarial_identity,0.9305555555555556,0.06944444444444445,0.5,14,1
06377b5b0d8e7e68,cias_full,386_ground_creature_matched_adversarial_identity,386,ground_creature,matched_adversarial_identity,1.0,0.0,0.0,4,1
